Year,Team,Name,Salary,nameFirst,nameLast,cleanFirst,cleanLast,playerID
2023,MIA,J.T. Chargois,850000,J.T.,Chargois,jt,chargois,chargjt01
2023,MIA,Steven Okert,739000,Steven,Okert,steven,okert,okertst01
2023,MIA,A.J. Puk,736000,A.J.,Puk,aj,puk,pukaj01
2023,MIA,Bryan De La Cruz,736000,Bryan De La,Cruz,bryandela,cruz,cruzbr01
2023,MIA,Nick Fortes,730000,Nick,Fortes,nick,fortes,forteni01
2023,MIA,Andrew Nardi,723000,Andrew,Nardi,andrew,nardi,nardian01
2023,MIA,Huascar Brazoban,700560,Huascar,Brazoban,huascar,brazoban,brazohu01
2023,MIA,Jake Burger,592448,Jake,Burger,jake,burger,burgeja01
2023,MIA,Edward Cabrera,589500,Edward,Cabrera,edward,cabrera,cabreed01
2023,MIA,Garrett Hampson,576779,Garrett,Hampson,garrett,hampson,hampsga01
2023,MIA,Bryan Hoeing,553553,Bryan,Hoeing,bryan,hoeing,hoeinbr01
2023,MIA,George Soriano,418068,George,Soriano,george,soriano,soriage01
2023,MIA,Xavier Edwards,189679,Xavier,Edwards,xavier,edwards,edwara01
2023,MIA,Ryan Weathers,15648,Ryan,Weathers,ryan,weathers,weathry01
2023,MIA,Avisail Garcia,12000000,Avisail,Garcia,avisail,garcia,garciav01
2023,MIA,Sandy Alcantara,6000000,Sandy,Alcantara,sandy,alcantara,alcansa01
2023,MIA,Matt Barnes,2625000,Matt,Barnes,matt,barnes,barnema01
2023,MIA,Trevor Rogers,752000,Trevor,Rogers,trevor,rogers,rogertr01
2023,MIA,Max Meyer,721500,Max,Meyer,max,meyer,meyerma01
2023,MIA,Eury Perez,708226,Eury,Perez,eury,perez,perezeu01
2023,MIA,Tommy Nance,643208,Tommy,Nance,tommy,nance,nanceto01
2023,MIA,Jonathan Davis,507101,Jonathan,Davis,jonathan,davis,davisjo05
2023,MIL,Christian Yelich,22000000,Christian,Yelich,christian,yelich,yelicch01
2023,MIL,Brandon Woodruff,10800000,Brandon,Woodruff,brandon,woodruff,woodrbr01
2023,MIL,Corbin Burnes,10010000,Corbin,Burnes,corbin,burnes,burneco01
2023,MIL,Willy Adames,8700000,Willy,Adames,willy,adames,adamewi01
2023,MIL,Rowdy Tellez,4950000,Rowdy,Tellez,rowdy,tellez,tellero01
2023,MIL,Adrian Houser,3600000,Adrian,Houser,adrian,houser,housead01
2023,MIL,Freddy Peralta,3500000,Freddy,Peralta,freddy,peralta,peralfr01
2023,MIL,Devin Williams,3350000,Devin,Williams,devin,williams,willide01
2023,MIL,Victor Caratini,2800000,Victor,Caratini,victor,caratini,caratvi01
2023,MIL,Carlos Santana,2386296,Carlos,Santana,carlos,santana,santaca01
2023,MIL,Andrew Chafin,1803770,Andrew,Chafin,andrew,chafin,chafian01
2023,MIL,William Contreras,1552344,William,Contreras,william,contreras,contrwi02
2023,MIL,Hoby Milner,1025000,Hoby,Milner,hoby,milner,milneho01
2023,MIL,Joel Payamps,997513,Joel,Payamps,joel,payamps,payamjo01
2023,MIL,Tyrone Taylor,735400,Tyrone,Taylor,tyrone,taylor,tayloty01
2023,MIL,Bryse Wilson,732600,Bryse,Wilson,bryse,wilson,wilsobr01
2023,MIL,Garrett Mitchell,724300,Garrett,Mitchell,garrett,mitchell,mitchga01
2023,MIL,Brice Turang,634844,Brice,Turang,brice,turang,turanbr02
2023,MIL,Colin Rea,556416,Colin,Rea,colin,rea,reaco01
2023,MIL,Blake Perkins,510972,Blake,Perkins,blake,perkins,perkibl01
2023,MIL,Andruw Monasterio,491617,Andruw,Monasterio,andruw,monasterio,monasan01
2023,MIL,Trevor Megill,387100,Trevor,Megill,trevor,megill,megiltr01
2023,MIL,Abner Uribe,329035,Abner,Uribe,abner,uribe,uribeab01
2023,MIL,Sal Frelick,274841,Sal,Frelick,sal,frelick,frelisa01
2023,MIL,Mark Canha,240002,Mark,Canha,mark,canha,canhama01
2023,MIL,Josh Donaldson,77420,Josh,Donaldson,josh,donaldson,donaljo02
2023,MIL,Janson Junk,15484,Janson,Junk,janson,junk,junkja01
2023,MIL,Jesse Winker,8250000,Jesse,Winker,jesse,winker,winkeje01
2023,MIL,Aaron Ashby,2000000,Aaron,Ashby,aaron,ashby,ashbyaa01
2023,MIL,Justin Wilson,1000000,Justin,Wilson,justin,wilson,wilsoju01
2023,MIL,Elvis Peguero,650328,Elvis,Peguero,elvis,peguero,pegueel01
2023,MIL,Darin Ruf,538069,Darin,Ruf,darin,ruf,rufda01
2023,MIL,J.B. Bukauskas,189679,J.B.,Bukauskas,jb,bukauskas,bukaujb01
2023,CHC,Marcus Stroman,25000000,Marcus,Stroman,marcus,stroman,stromma01
2023,CHC,Dansby Swanson,20000000,Dansby,Swanson,dansby,swanson,swansda01
2023,CHC,Seiya Suzuki,17000000,Seiya,Suzuki,seiya,suzuki,suzukse01
2023,CHC,Kyle Hendricks,14000000,Kyle,Hendricks,kyle,hendricks,hendrky01
2023,CHC,Jameson Taillon,14000000,Jameson,Taillon,jameson,taillon,taillja01
2023,CHC,Ian Happ,13850000,Ian,Happ,ian,happ,happia01
2023,CHC,Cody Bellinger,12500000,Cody,Bellinger,cody,bellinger,bellico01
2023,CHC,Yan Gomes,6500000,Yan,Gomes,yan,gomes,gomesya01
2023,CHC,Jeimer Candelario,2466684,Jeimer,Candelario,jeimer,candelario,candeje01
2023,CHC,Justin Steele,2413331,Justin,Steele,justin,steele,steelju01
2023,CHC,Adbert Alzolay,1008544,Adbert,Alzolay,adbert,alzolay,alzolad01
2023,CHC,Javier Assad,851563,Javier,Assad,javier,assad,assadja01
2023,CHC,Mark Leiter Jr.,850000,Mark,Leiter,mark,leiter,leitema01
2023,CHC,Patrick Wisdom,763000,Patrick,Wisdom,patrick,wisdom,wisdopa01
2023,CHC,Julian Merryweather,737000,Julian,Merryweather,julian,merryweather,merryju01
2023,CHC,Christopher Morel,561295,Christopher,Morel,christopher,morel,morelch01
2023,CHC,Mike Tauchman,522585,Mike,Tauchman,mike,tauchman,tauchmi01
2023,CHC,Miguel Amaya,495488,Miguel,Amaya,miguel,amaya,amayami01
2023,CHC,Miles Mastrobuoni,402896,Miles,Mastrobuoni,miles,mastrobuoni,mastrmi01
2023,CHC,Daniel Palencia,340648,Daniel,Palencia,daniel,palencia,palenda01
2023,CHC,Jose Cuas,241986,Jose,Cuas,jose,cuas,cuasjo01
2023,CHC,Jared Young,123872,Jared,Young,jared,young,youngja03
2023,CHC,Alexander Canario,116130,Alexander,Canario,alexander,canario,canaral01
2023,CHC,Luke Little,96775,Luke,Little,luke,little,littllu01
2023,CHC,"Armstrong

Pete Crow-Armstrong",77420,"Armstrong

Pete",Crow-Armstrong,armstrongpete,crowarmstrong,crowaar01
2023,CHC,Shane Greene,27097,Shane,Greene,shane,greene,greensh01
2023,CHC,Tyler Duffey,3871,Tyler,Duffey,tyler,duffey,duffety01
2023,CHC,Michael Fulmer,4000000,Michael,Fulmer,michael,fulmer,fulmemi01
2023,CHC,Nico Hoerner,2525000,Nico,Hoerner,nico,hoerner,hoernni01
2023,CHC,Brad Boxberger,2000000,Brad,Boxberger,brad,boxberger,bobebr01
2023,CHC,Nick Madrigal,1225000,Nick,Madrigal,nick,madrigal,madrini01
2023,CHC,Codi Heuer,785000,Codi,Heuer,codi,heuer,heuerco01
2023,CHC,Brandon Hughes,728000,Brandon,Hughes,brandon,hughes,hughebr01
2023,CHC,Ethan Roberts,721000,Ethan,Roberts,ethan,roberts,roberet01
2023,CHC,Nick Burdi,538069,Nick,Burdi,nick,burdi,burdini01
2023,STL,Paul Goldschmidt,26000000,Paul,Goldschmidt,paul,goldschmidt,goldspa01
2023,STL,Miles Mikolas,23750000,Miles,Mikolas,miles,mikolas,mikolmi01
2023,STL,Adam Wainwright,7500000,Adam,Wainwright,adam,wainwright,wainwad01
2023,STL,Tommy Edman,4200000,Tommy,Edman,tommy,edman,edmanto01
2023,STL,Drew VerHagen,3500000,Drew,VerHagen,drew,verhagen,verhadr01
2023,STL,Dakota Hudson,2650000,Dakota,Hudson,dakota,hudson,hudsoda01
2023,STL,Ryan Helsley,2150000,Ryan,Helsley,ryan,helsley,helslry01
2023,STL,Lars Nootbaar,1185492,Lars,Nootbaar,lars,nootbaar,nootbla01
2023,STL,Andrew Knizner,1100000,Andrew,Knizner,andrew,knizner,kniznan01
2023,STL,Andre Pallante,646305,Andre,Pallante,andre,pallante,pallaan01
2023,STL,Jordan Walker,576779,Jordan,Walker,jordan,walker,walkejo02
2023,STL,Zack Thompson,448270,Zack,Thompson,zack,thompson,thompza01
2023,STL,Matthew Liberatore,445165,Matthew,Liberatore,matthew,liberatore,liberma01
2023,STL,Luken Baker,301938,Luken,Baker,luken,baker,bakerlu01
2023,STL,Jose Fermin,263228,Jose,Fermin,jose,fermin,fermijo01
2023,STL,Andrew Suarez,251615,Andrew,Suarez,andrew,suarez,suarean01
2023,STL,John King,236131,John,King,john,king,kingjo01
2023,STL,Juan Yepez,236131,Juan,Yepez,juan,yepez,yepezju01
2023,STL,Casey Lawrence,181937,Casey,Lawrence,casey,lawrence,lawreca01
2023,STL,Richard Palacios,174195,Richard,Palacios,richard,palacios,palacri01
2023,STL,Masyn Winn,170324,Masyn,Winn,masyn,winn,winnma01
2023,STL,Drew Rom,158711,Drew,Rom,drew,rom,romdr01
2023,STL,Jacob Barnes,154840,Jacob,Barnes,jacob,barnes,barneja01
2023,STL,James Naile,154840,James,Naile,james,naile,naileja01
2023,STL,Ivan Herrera,120001,Ivan,Herrera,ivan,herrera,herreiv01
2023,STL,Juniel Querecuto,69678,Juniel,Querecuto,juniel,querecuto,quereju01
2023,STL,Mike Siani,34839,Mike,Siani,mike,siani,sianimi01
2023,STL,Irving Lopez,34839,Irving,Lopez,irving,lopez,lopezir01
2023,STL,Nolan Arenado,13025000,Nolan,Arenado,nolan,arenado,arenano01
2023,STL,Steven Matz,10000000,Steven,Matz,steven,matz,matzst01
2023,STL,Willson Contreras,10000000,Willson,Contreras,willson,contreras,contrwi02
2023,STL,Tyler O'Neill,4950000,Tyler,O'Neill,tyler,oneill,oneilty01
2023,STL,Giovanny Gallegos,4500000,Giovanny,Gallegos,giovanny,gallegos,gallegi01
2023,STL,Nolan Gorman,1052029,Nolan,Gorman,nolan,gorman,gormano01
2023,STL,Dylan Carlson,742400,Dylan,Carlson,dylan,carlson,carlsdy01
2023,STL,Packy Naughton,728750,Packy,Naughton,packy,naughton,naughpa01
2023,STL,Brendan Donovan,728600,Brendan,Donovan,brendan,donovan,donovbr01
2023,STL,Alec Burleson,721450,Alec,Burleson,alec,burleson,burleal01
2023,STL,Wilking Rodriguez,720400,Wilking,Rodriguez,wilking,rodriguez,rodriwi01
2023,STL,JoJo Romero,433552,JoJo,Romero,jojo,romero,romerjo01
2023,STL,Guillo Zuniga,166453,Guillo,Zuniga,guillo,zuniga,zuniggu01
2023,CIN,Joey Votto,25000000,Joey,Votto,joey,votto,vottojo01
2023,CIN,Hunter Greene,3000000,Hunter,Greene,hunter,greene,greenhu01
2023,CIN,Nick Senzel,1950000,Nick,Senzel,nick,senzel,senzeni01
2023,CIN,Buck Farmer,1750000,Buck,Farmer,buck,farmer,farmebu01
2023,CIN,T.J. Friedl,1298575,T.J.,Friedl,tj,friedl,friedtj01
2023,CIN,Lucas Sims,1267500,Lucas,Sims,lucas,sims,simslu01
2023,CIN,Luke Maile,1175000,Luke,Maile,luke,maile,mailelu01
2023,CIN,Alex Young,1150000,Alex,Young,alex,young,youngal01
2023,CIN,Spencer Steer,980125,Spencer,Steer,spencer,steer,steersp01
2023,CIN,Will Benson,857559,Will,Benson,will,benson,bensowi01
2023,CIN,Jonathan India,760000,Jonathan,India,jonathan,india,indiajo01
2023,CIN,Andrew Abbott,756647,Andrew,Abbott,andrew,abbott,abbotan01
2023,CIN,Tyler Stephenson,740000,Tyler,Stephenson,tyler,stephenson,stephty01
2023,CIN,Jake Fraley,740000,Jake,Fraley,jake,fraley,fraleja01
2023,CIN,Ian Gibaut,730000,Ian,Gibaut,ian,gibaut,gibauia01
2023,CIN,Alexis Diaz,730000,Alexis,Diaz,alexis,diaz,diazal01
2023,CIN,Elly De La Cruz,722284,Elly De La,Cruz,ellydela,cruz,cruzel01
2023,CIN,Fernando Cruz,720000,Fernando,Cruz,fernando,cruz,cruzfe01
2023,CIN,Ben Lively,720000,Ben,Lively,ben,lively,livelbe01
2023,CIN,Stuart Fairchild,578716,Stuart,Fairchild,stuart,fairchild,faircst01
2023,CIN,Brandon Williamson,534198,Brandon,Williamson,brandon,williamson,willibr01
2023,CIN,Christian Encarnacion-Strand,294196,Christian,Encarnacion-Strand,christian,encarnacionstrand,encarch01
2023,CIN,Sam Moll,241676,Sam,Moll,sam,moll,mollsa01
2023,CIN,Noelvi Marte,166453,Noelvi,Marte,noelvi,marte,marteno01
2023,CIN,Nick Martini,154840,Nick,Martini,nick,martini,martini02
2023,CIN,Connor Phillips,96775,Connor,Phillips,connor,phillips,phillco01
2023,CIN,Alan Busenitz,65807,Alan,Busenitz,alan,busenitz,busenal01
2023,CIN,Curt Casali,2500000,Curt,Casali,curt,casali,casalcu01
2023,CIN,Harrison Bader,1033339,Harrison,Bader,harrison,bader,baderha01
2023,CIN,Matt McLain,983942,Matt,McLain,matt,mclain,mclaima01
2023,CIN,Justin Dunn,900000,Justin,Dunn,justin,dunn,dunnju01
2023,CIN,Tejay Antone,770000,Tejay,Antone,tejay,antone,antonte01
2023,CIN,Vladimir Gutierrez,730000,Vladimir,Gutierrez,vladimir,gutierrez,gutievl01
2023,CIN,Nick Lodolo,730000,Nick,Lodolo,nick,lodolo,lodolni01
2023,CIN,Connor Overton,730000,Connor,Overton,connor,overton,overtco01
2023,CIN,Graham Ashcraft,722500,Graham,Ashcraft,graham,ashcraft,ashcrgr01
2023,CIN,Reiver Sanmartin,720000,Reiver,Sanmartin,reiver,sanmartin,sanmare01
2023,CIN,Daniel Duarte,325164,Daniel,Duarte,daniel,duarte,duartda01
2023,PIT,Ke'Bryan Hayes,10480929,Ke'Bryan,Hayes,kebryan,hayes,hayeske01
2023,PIT,Bryan Reynolds,8750000,Bryan,Reynolds,bryan,reynolds,reynobr01
2023,PIT,Mitch Keller,2437500,Mitch,Keller,mitch,keller,kellemi01
2023,PIT,Miguel Andujar,1525000,Miguel,Andujar,miguel,andujar,andujmi01
2023,PIT,Jack Suwinski,1130720,Jack,Suwinski,jack,suwinski,suwinja01
2023,PIT,Johan Oviedo,1054981,Johan,Oviedo,johan,oviedo,oviedjo01
2023,PIT,David Bednar,1027802,David,Bednar,david,bednar,bednada01
2023,PIT,Connor Joe,735000,Connor,Joe,connor,joe,joeco01
2023,PIT,Ji-Hwan Bae,725000,Ji-Hwan,Bae,jihwan,bae,baeji01
2023,PIT,Jose Hernandez,720000,Jose,Hernandez,jose,hernandez,hernajo01
2023,PIT,Jason Delay,661941,Jason,Delay,jason,delay,delayja01
2023,PIT,Dauri Moreta,608088,Dauri,Moreta,dauri,moreta,moretda01
2023,PIT,Joshua Palacios,518714,Joshua,Palacios,joshua,palacios,palacjo01
2023,PIT,Carmen Mlodzinski,414197,Carmen,Mlodzinski,carmen,mlodzinski,mlodzca01
2023,PIT,Ryan Borucki,406455,Ryan,Borucki,ryan,borucki,borucry01
2023,PIT,Henry Davis,402584,Henry,Davis,henry,davis,davishe01
2023,PIT,Jared Triolo,298067,Jared,Triolo,jared,triolo,triolja01
2023,PIT,Osvaldo Bido,298067,Osvaldo,Bido,osvaldo,bido,bidoos01
2023,PIT,Liover Peguero,294196,Liover,Peguero,liover,peguero,pegueli01
2023,PIT,Endy Rodriguez,294196,Endy,Rodriguez,endy,rodriguez,rodrien01
2023,PIT,Alfonso Rivas,236131,Alfonso,Rivas,alfonso,rivas,rivasal01
2023,PIT,Andre Jackson,225272,Andre,Jackson,andre,jackson,jacksan01
2023,PIT,Cody Bolton,220647,Cody,Bolton,cody,bolton,boltoco01
2023,PIT,Colin Selby,209034,Colin,Selby,colin,selby,selbyco01
2023,PIT,Quinn Priester,181937,Quinn,Priester,quinn,priester,priesqu01
2023,PIT,Nick Gonzales,178066,Nick,Gonzales,nick,gonzales,gonzani01
2023,PIT,Hunter Stratton,104517,Hunter,Stratton,hunter,stratton,strathu01
2023,PIT,Kyle Nicolas,46452,Kyle,Nicolas,kyle,nicolas,nicolky01
2023,PIT,Marco Gonzales,6500000,Marco,Gonzales,marco,gonzales,gonzama01
2023,PIT,Andrew McCutchen,5000000,Andrew,McCutchen,andrew,mccutchen,mccutan01
2023,PIT,Vince Velasquez,3150000,Vince,Velasquez,vince,velasquez,velasvi01
2023,PIT,Jarlin Garcia,2500000,Jarlin,Garcia,jarlin,garcia,garcija01
2023,PIT,JT Brubaker,2275000,JT,Brubaker,jt,brubaker,brubajt01
2023,PIT,Colin Holderman,725000,Colin,Holderman,colin,holderman,holdeco01
2023,PIT,Oneil Cruz,720000,Oneil,Cruz,oneil,cruz,cruzon01
2023,PIT,Tucupita Marcano,654193,Tucupita,Marcano,tucupita,marcano,marcatu01
2023,PIT,Angel Perdomo,464520,Angel,Perdomo,angel,perdomo,perdoan01
2023,PIT,Bailey Falter,224637,Bailey,Falter,bailey,falter,falteba01
2023,LAD,Clayton Kershaw,20000000,Clayton,Kershaw,clayton,kershaw,kershcl01
2023,LAD,Freddie Freeman,20000000,Freddie,Freeman,freddie,freeman,freemfr01
2023,LAD,Mookie Betts,17000000,Mookie,Betts,mookie,betts,bettsmo01
2023,LAD,Chris Taylor,15000000,Chris,Taylor,chris,taylor,tayloch03
2023,LAD,Max Muncy,13500000,Max,Muncy,max,muncy,muncyma01
2023,LAD,J.D. Martinez,10000000,J.D.,Martinez,jd,martinez,martijd02
2023,LAD,David Peralta,8000000,David,Peralta,david,peralta,peralda01
2023,LAD,Will Smith,5250000,Will,Smith,will,smith,smithwi05
2023,LAD,Miguel Rojas,5000000,Miguel,Rojas,miguel,rojas,rojasmi02
2023,LAD,Austin Barnes,3500000,Austin,Barnes,austin,barnes,barneau01
2023,LAD,Joe Kelly,3145155,Joe,Kelly,joe,kelly,kellyjo01
2023,LAD,Ryan Yarbrough,3000000,Ryan,Yarbrough,ryan,yarbrough,yarbrry01
2023,LAD,Amed Rosario,2767710,Amed,Rosario,amed,rosario,rosaram01
2023,LAD,Shelby Miller,1500000,Shelby,Miller,shelby,miller,millesh01
2023,LAD,James Outman,1303448,James,Outman,james,outman,outmaja01
2023,LAD,Evan Phillips,1300000,Evan,Phillips,evan,phillips,phillev01
2023,LAD,Brusdar Graterol,1225000,Brusdar,Graterol,brusdar,graterol,gratebr01
2023,LAD,Enrique Hernandez,1102121,Enrique,Hernandez,enrique,hernandez,hernaen02
2023,LAD,Caleb Ferguson,1100000,Caleb,Ferguson,caleb,ferguson,ferguca01
2023,LAD,Bobby Miller,913136,Bobby,Miller,bobby,miller,millebo01
2023,LAD,Jason Heyward,720000,Jason,Heyward,jason,heyward,heywaja01
2023,LAD,Michael Grove,687468,Michael,Grove,michael,grove,grovemi01
2023,LAD,Ryan Pepiot,598136,Ryan,Pepiot,ryan,pepiot,pepiory01
2023,LAD,Alex Vesia,592704,Alex,Vesia,alex,vesia,vesiaal01
2023,LAD,Victor Gonzalez,429681,Victor,Gonzalez,victor,gonzalez,gonzavi01
2023,LAD,Ryan Brasier,402584,Ryan,Brasier,ryan,brasier,brasiry01
2023,LAD,Emmet Sheehan,305809,Emmet,Sheehan,emmet,sheehan,sheehem01
2023,LAD,Kolten Wong,116130,Kolten,Wong,kolten,wong,wongko01
2023,LAD,Walker Buehler,8025000,Walker,Buehler,walker,buehler,buehlwa01
2023,LAD,Blake Treinen,8000000,Blake,Treinen,blake,treinen,treinbl01
2023,LAD,Daniel Hudson,6500000,Daniel,Hudson,daniel,hudson,hudsoda01
2023,LAD,Tony Gonsolin,3250000,Tony,Gonsolin,tony,gonsolin,gonsoto01
2023,LAD,Dustin May,1675000,Dustin,May,dustin,may,maydu01
2023,LAD,Yency Almonte,1500000,Yency,Almonte,yency,almonte,almonye01
2023,LAD,Jimmy Nelson,1200000,Jimmy,Nelson,jimmy,nelson,nelsoji01
2023,LAD,Alex Reyes,1100000,Alex,Reyes,alex,reyes,reyesal01
2023,LAD,Gavin Lux,750000,Gavin,Lux,gavin,lux,luga01
2023,LAD,J.P. Feyereisen,750000,J.P.,Feyereisen,jp,feyereisen,feyerjp01
2023,LAD,Tyler Cyr,522585,Tyler,Cyr,tyler,cyr,cyrty01
2023,LAD,Jake Marisnick,309680,Jake,Marisnick,jake,marisnick,marisja01
2023,LAD,Gus Varland,181937,Gus,Varland,gus,varland,varlagu01
2023,SD,Xander Bogaerts,30000000,Xander,Bogaerts,xander,bogaerts,bogaea01
2023,SD,Manny Machado,23000000,Manny,Machado,manny,machado,machama01
2023,SD,Juan Soto,23000000,Juan,Soto,juan,soto,sotoju01
2023,SD,Blake Snell,16000000,Blake,Snell,blake,snell,snellbl01
2023,SD,Josh Hader,14100000,Josh,Hader,josh,hader,haderjo01
2023,SD,Nick Martinez,11000000,Nick,Martinez,nick,martinez,martini02
2023,SD,Robert Suarez,10000000,Robert,Suarez,robert,suarez,suarero01
2023,SD,Seth Lugo,8750000,Seth,Lugo,seth,lugo,lugose01
2023,SD,Michael Wacha,8000000,Michael,Wacha,michael,wacha,wachami01
2023,SD,Ha-seong Kim,7000000,Ha-seong,Kim,haseong,kim,kimha01
2023,SD,Fernando Tatis Jr.,5617284,Fernando,Tatis,fernando,tatis,tatisfe02
2023,SD,Luis Garcia,3500000,Luis,Garcia,luis,garcia,garcilu04
2023,SD,Trent Grisham,3175000,Trent,Grisham,trent,grisham,grishtr01
2023,SD,Rich Hill,2623671,Rich,Hill,rich,hill,hillri01
2023,SD,Scott Barlow,1738195,Scott,Barlow,scott,barlow,barlosc01
2023,SD,Ji-Man Choi,1525000,Ji-Man,Choi,jiman,choi,choiji01
2023,SD,Garrett Cooper,1377441,Garrett,Cooper,garrett,cooper,coopega03
2023,SD,Tom Cosgrove,611618,Tom,Cosgrove,tom,cosgrove,cosgrto01
2023,SD,Eguy Rosario,584823,Eguy,Rosario,eguy,rosario,rosareg01
2023,SD,Jose Azocar,463029,Jose,Azocar,jose,azocar,azocajo01
2023,SD,Brett Sullivan,305809,Brett,Sullivan,brett,sullivan,sullibr01
2023,SD,Pedro Avila,278712,Pedro,Avila,pedro,avila,avilape01
2023,SD,Matt Batten,274841,Matt,Batten,matt,batten,battema01
2023,SD,Ray Kerr,263228,Ray,Kerr,ray,kerr,kerrra01
2023,SD,Matt Waldron,193550,Matt,Waldron,matt,waldron,waldrma01
2023,SD,Jurickson Profar,89033,Jurickson,Profar,jurickson,profar,profaju01
2023,SD,Jose Espada,34839,Jose,Espada,jose,espada,espadjo01
2023,SD,Chandler Seagle,7742,Chandler,Seagle,chandler,seagle,seaglch01
2023,SD,Yu Darvish,30000000,Yu,Darvish,yu,darvish,darviyu01
2023,SD,Joe Musgrove,20000000,Joe,Musgrove,joe,musgrove,musgrjo01
2023,SD,Drew Pomeranz,10000000,Drew,Pomeranz,drew,pomeranz,pomerdr01
2023,SD,Matt Carpenter,6500000,Matt,Carpenter,matt,carpenter,carpema01
2023,SD,Jake Cronenworth,4225000,Jake,Cronenworth,jake,cronenworth,croneja01
2023,SD,Tim Hill,1850000,Tim,Hill,tim,hill,hillti01
2023,SD,Gary Sanchez,1419350,Gary,Sanchez,gary,sanchez,sanchga02
2023,SD,Steven Wilson,726400,Steven,Wilson,steven,wilson,wilsost01
2023,SD,Luis Campusano,722700,Luis,Campusano,luis,campusano,campulu01
2023,SD,Drew Carlton,514843,Drew,Carlton,drew,carlton,carltdr01
2023,SD,Reiss Knehr,398713,Reiss,Knehr,reiss,knehr,knehrre01
2023,SD,Alek Jacob,332906,Alek,Jacob,alek,jacob,jacobal01
2023,ARI,Ketel Marte,14000000,Ketel,Marte,ketel,marte,marteke01
2023,ARI,Merrill Kelly,8000000,Merrill,Kelly,merrill,kelly,kellyme01
2023,ARI,Corbin Carroll,7812337,Corbin,Carroll,corbin,carroll,carroco02
2023,ARI,Christian Walker,6500000,Christian,Walker,christian,walker,walkech02
2023,ARI,Zac Gallen,5600000,Zac,Gallen,zac,gallen,galleza01
2023,ARI,Lourdes Gurriel Jr.,5400000,Lourdes,Gurriel,lourdes,gurriel,gurrilo01
2023,ARI,Evan Longoria,5000000,Evan,Longoria,evan,longoria,longoev01
2023,ARI,Miguel Castro,4350000,Miguel,Castro,miguel,castro,castrmi01
2023,ARI,Tommy Pham,3639802,Tommy,Pham,tommy,pham,phamto01
2023,ARI,Jace Peterson,1650028,Jace,Peterson,jace,peterson,peterja01
2023,ARI,Paul Sewald,1366666,Paul,Sewald,paul,sewald,sewalpa01
2023,ARI,Gabriel Moreno,1109648,Gabriel,Moreno,gabriel,moreno,morenga01
2023,ARI,Geraldo Perdomo,1097318,Geraldo,Perdomo,geraldo,perdomo,perdoge01
2023,ARI,Kevin Ginkel,686394,Kevin,Ginkel,kevin,ginkel,ginkeke01
2023,ARI,Ryne Nelson,625485,Ryne,Nelson,ryne,nelson,nelsory01
2023,ARI,Joe Mantiply,617880,Joe,Mantiply,joe,mantiply,mantijo01
2023,ARI,Alek Thomas,604809,Alek,Thomas,alek,thomas,thomaal01
2023,ARI,Emmanuel Rivera,538069,Emmanuel,Rivera,emmanuel,rivera,riverem01
2023,ARI,Brandon Pfaadt,371616,Brandon,Pfaadt,brandon,pfaadt,pfaadbr01
2023,ARI,Luis Frias,301938,Luis,Frias,luis,frias,friaslu01
2023,ARI,Bryce Jarvis,150969,Bryce,Jarvis,bryce,jarvis,jarvibr01
2023,ARI,Ryan Thompson,135485,Ryan,Thompson,ryan,thompson,thompry01
2023,ARI,Pavin Smith,120960,Pavin,Smith,pavin,smith,smithpa04
2023,ARI,Justin Martinez,116130,Justin,Martinez,justin,martinez,martiju01
2023,ARI,Andrew Saalfrank,104517,Andrew,Saalfrank,andrew,saalfrank,saalfan01
2023,ARI,Seby Zavala,96775,Seby,Zavala,seby,zavala,zavalse01
2023,ARI,Jordan Lawlar,92904,Jordan,Lawlar,jordan,lawlar,lawlajo01
2023,ARI,Mark Melancon,6000000,Mark,Melancon,mark,melancon,melanma01
2023,ARI,Scott McGough,2500000,Scott,McGough,scott,mcgough,mcgousc01
2023,ARI,Corbin Martin,728400,Corbin,Martin,corbin,martin,martico01
2023,ARI,Tommy Henry,619360,Tommy,Henry,tommy,henry,henryto01
2023,ARI,Drey Jameson,595170,Drey,Jameson,drey,jameson,jamesdr01
2023,ARI,Austin Adams,518714,Austin,Adams,austin,adams,adamsau01
2023,ARI,Dominic Fletcher,236131,Dominic,Fletcher,dominic,fletcher,fletcdo01
2023,SF,Joc Pederson,19650000,Joc,Pederson,joc,pederson,pederjo01
2023,SF,Michael Conforto,18000000,Michael,Conforto,michael,conforto,confomi01
2023,SF,Brandon Crawford,16000000,Brandon,Crawford,brandon,crawford,crawfbr01
2023,SF,Alex Wood,12500000,Alex,Wood,alex,wood,woodal01
2023,SF,Ross Stripling,12500000,Ross,Stripling,ross,stripling,stripro01
2023,SF,Sean Manaea,12500000,Sean,Manaea,sean,manaea,manaese01
2023,SF,Taylor Rogers,9000000,Taylor,Rogers,taylor,rogers,rogerta01
2023,SF,Wilmer Flores,6500000,Wilmer,Flores,wilmer,flores,florewi01
2023,SF,Mike Yastrzemski,6100000,Mike,Yastrzemski,mike,yastrzemski,yastrmi01
2023,SF,Logan Webb,4600000,Logan,Webb,logan,webb,webblo01
2023,SF,Austin Slater,3200000,Austin,Slater,austin,slater,slateau01
2023,SF,Luke Jackson,3000000,Luke,Jackson,luke,jackson,jackslu01
2023,SF,John Brebbia,2300000,John,Brebbia,john,brebbia,brebbjo01
